                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 0.9058,                0.71199,                 1.2695,                0.91616,                0.73417,                0.81867,                0.50928,                 1.3236,                0.99437,                 1.7611,              0.0011224,              0.0011224,              0.0011224
                     36,                0.94568,                0.72482,                 1.2842,                0.89068,                 0.6558,                0.76243,                0.43236,                 1.4449,                  1.121,                 1.8097,              0.0011059,              0.0011059,              0.0011059
                     37,                0.91569,                0.70174,                 1.2871,                0.83344,                0.68619,                0.75769,                0.43731,                 1.5197,                  1.186,                 1.9577,              0.0010894,              0.0010894,              0.0010894
                     38,                0.90441,                0.69573,                 1.2607,                 0.8477,                0.76976,                0.80516,                0.46222,                 1.4875,                0.97954,                 1.8354,              0.0010729,              0.0010729,              0.0010729
                     39,                0.88861,                 0.6918,                 1.2533,                0.89049,                0.75132,                0.81938,                0.49515,                 1.3895,                0.90142,                 1.7729,              0.0010564,              0.0010564,              0.0010564
                     40,                0.89425,                0.66034,                 1.2541,                0.80054,                0.67095,                0.72658,                0.44029,                 1.4323,                 1.1845,                 1.8011,              0.0010399,              0.0010399,              0.0010399
                     41,                0.87278,                0.66145,                 1.2439,                0.82868,                 0.8374,                0.83643,                0.51502,                 1.3491,                 0.9233,                 1.7749,              0.0010234,              0.0010234,              0.0010234
                     42,                0.89511,                0.68654,                 1.2601,                0.83773,                0.72822,                0.75224,                0.45942,                 1.4047,                 1.0471,                 1.8196,              0.0010069,              0.0010069,              0.0010069
                     43,                0.84373,                0.65121,                 1.2311,                0.84008,                0.75132,                0.78021,                0.42782,                  1.617,                 1.1529,                 2.2027,             0.00099036,             0.00099036,             0.00099036
                     44,                0.85295,                0.64711,                 1.2285,                0.77243,                0.80007,                0.80971,                0.48596,                 1.4522,                0.95923,                 1.8453,             0.00097386,             0.00097386,             0.00097386
                     45,                0.85596,                0.63703,                  1.234,                0.90496,                0.73286,                0.82538,                0.46011,                 1.4883,                0.96663,                 1.9294,             0.00095736,             0.00095736,             0.00095736
                     46,                0.81629,                0.63961,                 1.2112,                0.85478,                0.80336,                0.82698,                0.51843,                 1.2754,                0.85477,                 1.6735,             0.00094085,             0.00094085,             0.00094085
                     47,                0.79816,                0.61014,                 1.1836,                0.93049,                0.78487,                 0.8585,                0.54388,                 1.1969,                0.79676,                 1.6211,             0.00092435,             0.00092435,             0.00092435
                     48,                0.81622,                0.60749,                 1.1964,                 0.8525,                0.76018,                0.83745,                0.54161,                 1.2458,                0.82733,                 1.6523,             0.00090785,             0.00090785,             0.00090785
                     49,                0.81178,                0.60485,                  1.215,                0.92463,                0.73873,                0.80293,                0.49592,                 1.3217,                0.92607,                 1.7758,             0.00089134,             0.00089134,             0.00089134
                     50,                0.80872,                0.60378,                 1.1953,                 0.8466,                0.76746,                0.79348,                0.46565,                 1.3907,                0.95908,                 1.8065,             0.00087484,             0.00087484,             0.00087484
                     51,                0.81075,                0.59332,                 1.1984,                0.83149,                0.73316,                0.78854,                0.49622,                 1.3338,                 0.9187,                 1.7577,             0.00085834,             0.00085834,             0.00085834
                     52,                0.79587,                0.57953,                 1.1903,                0.91713,                0.79677,                0.83737,                0.48694,                 1.3492,                0.90561,                 1.7567,             0.00084184,             0.00084184,             0.00084184
                     53,                0.79422,                0.58902,                 1.1893,                0.90928,                0.76746,                0.83983,                 0.5054,                 1.3157,                0.86936,                 1.7066,             0.00082533,             0.00082533,             0.00082533
                     54,                0.80777,                0.58694,                 1.2049,                0.86536,                0.78821,                0.84196,                0.50543,                 1.3221,                0.85671,                 1.7086,             0.00080883,             0.00080883,             0.00080883
                     55,                0.76715,                0.55888,                 1.1745,                0.89069,                0.77734,                0.84012,                0.51793,                 1.2726,                0.87365,                 1.6343,             0.00079233,             0.00079233,             0.00079233
                     56,                0.77789,                0.57496,                 1.1784,                0.88674,                0.76647,                0.82996,                0.50987,                 1.3412,                0.86491,                 1.7057,             0.00077582,             0.00077582,             0.00077582
                     57,                0.78952,                0.58535,                 1.1847,                0.85013,                0.80832,                0.85981,                0.52987,                 1.3178,                0.81451,                 1.6709,             0.00075932,             0.00075932,             0.00075932
                     58,                0.74587,                0.55474,                 1.1574,                0.90051,                 0.7787,                0.81976,                0.50296,                 1.3478,                0.90376,                 1.7179,             0.00074282,             0.00074282,             0.00074282
                     59,                0.75884,                0.56708,                   1.17,                0.86946,                0.75835,                0.81865,                0.48029,                 1.3378,                0.88494,                 1.7588,             0.00072631,             0.00072631,             0.00072631
                     60,                0.75088,                0.54307,                 1.1651,                0.87533,                0.78491,                0.81635,                 0.5257,                  1.292,                 0.7879,                 1.6858,             0.00070981,             0.00070981,             0.00070981
                     61,                0.73421,                0.54106,                 1.1498,                0.89889,                0.82793,                0.86331,                0.53414,                 1.2803,                0.76251,                 1.6956,             0.00069331,             0.00069331,             0.00069331
                     62,                0.76217,                0.54554,                 1.1857,                  0.854,                0.77404,                0.80721,                0.47474,                 1.3979,                0.91114,                 1.8138,              0.0006768,              0.0006768,              0.0006768
                     63,                0.73188,                0.51621,                 1.1518,                0.90451,                 0.7651,                0.81567,                0.47999,                 1.3588,                0.86376,                 1.7509,              0.0006603,              0.0006603,              0.0006603
                     64,                0.74906,                0.54726,                 1.1582,                 0.9176,                0.76318,                0.80531,                0.47378,                 1.3594,                0.89163,                 1.7535,              0.0006438,              0.0006438,              0.0006438
                     65,                0.72281,                0.53388,                 1.1477,                0.87123,                0.76318,                0.80317,                0.51507,                 1.2983,                0.82788,                 1.7073,             0.00062729,             0.00062729,             0.00062729
                     66,                0.73554,                0.52926,                 1.1509,                0.89555,                0.78258,                0.82925,                0.52276,                 1.2548,                0.81376,                 1.6861,             0.00061079,             0.00061079,             0.00061079
                     67,                0.73074,                 0.5343,                  1.146,                0.89219,                0.79784,                0.83932,                0.51297,                 1.3327,                0.84939,                 1.7254,             0.00059429,             0.00059429,             0.00059429
                     68,                0.71118,                 0.5196,                 1.1349,                0.91434,                0.78162,                 0.8314,                0.53587,                 1.2745,                0.81082,                  1.644,             0.00057778,             0.00057778,             0.00057778
                     69,                0.69458,                0.51455,                 1.1178,                0.87451,                0.81094,                0.83628,                0.51691,                 1.2896,                0.82601,                 1.7036,             0.00056128,             0.00056128,             0.00056128
                     70,                0.66812,                0.47367,                 1.1058,                0.87496,                0.76099,                0.81483,                0.52393,                 1.2809,                0.80545,                 1.6836,             0.00054478,             0.00054478,             0.00054478
                     71,                0.70401,                0.51282,                 1.1364,                 0.8916,                0.79382,                0.82796,                 0.5267,                 1.2975,                0.83695,                 1.7106,             0.00052827,             0.00052827,             0.00052827
                     72,                0.68362,                0.49063,                 1.1285,                 0.8814,                0.79088,                0.82147,                0.51625,                    1.3,                0.85611,                 1.6923,             0.00051177,             0.00051177,             0.00051177
                     73,                0.68052,                0.49825,                 1.1278,                0.88793,                0.81386,                 0.8281,                0.50021,                  1.372,                0.83861,                   1.77,             0.00049527,             0.00049527,             0.00049527
                     74,                0.67858,                0.48859,                 1.1183,                0.89864,                0.79221,                 0.8292,                0.50509,                 1.3566,                0.85638,                 1.7644,             0.00047876,             0.00047876,             0.00047876
                     75,                0.67128,                0.47914,                 1.1152,                0.86206,                0.82059,                0.83896,                0.51982,                 1.3134,                0.82752,                  1.708,             0.00046226,             0.00046226,             0.00046226
                     76,                  0.677,                0.48879,                 1.1123,                0.91496,                0.75132,                0.82292,                0.51008,                 1.3809,                0.88969,                 1.7782,             0.00044576,             0.00044576,             0.00044576
                     77,                 0.6698,                0.47947,                  1.118,                0.85371,                0.80665,                0.83527,                0.49978,                 1.3337,                0.90667,                 1.7786,             0.00042925,             0.00042925,             0.00042925
                     78,                0.66207,                0.47251,                  1.101,                0.88871,                 0.8168,                0.84629,                0.49893,                 1.3337,                0.86735,                 1.7816,             0.00041275,             0.00041275,             0.00041275
                     79,                0.66221,                0.47238,                 1.1121,                0.91119,                0.80995,                0.85541,                  0.517,                 1.3264,                0.82427,                 1.7688,             0.00039625,             0.00039625,             0.00039625
                     80,                0.64014,                0.46107,                 1.0862,                0.87056,                0.80665,                0.84946,                0.53574,                 1.3069,                0.79995,                 1.7045,             0.00037974,             0.00037974,             0.00037974
                     81,                  0.634,                0.46435,                 1.1012,                0.85261,                0.78063,                 0.7977,                0.50652,                 1.2958,                0.89458,                 1.7126,             0.00036324,             0.00036324,             0.00036324
                     82,                0.62929,                0.45159,                 1.0822,                0.87072,                 0.8251,                0.83365,                0.51537,                 1.3127,                0.87218,                 1.7456,             0.00034674,             0.00034674,             0.00034674
                     83,                0.64142,                0.44959,                 1.0988,                0.93974,                0.77451,                0.83907,                0.52857,                 1.2659,                0.80272,                 1.7167,             0.00033023,             0.00033023,             0.00033023
                     84,                0.61774,                0.43864,                 1.0714,                0.90988,                 0.7791,                0.83013,                0.51864,                 1.2772,                0.82758,                 1.7253,             0.00031373,             0.00031373,             0.00031373
                     85,                0.61251,                0.44277,                 1.0758,                0.94088,                 0.7569,                0.83562,                0.51194,                 1.2914,                0.88139,                 1.7214,             0.00029723,             0.00029723,             0.00029723
                     86,                0.61003,                0.42383,                 1.0727,                0.94411,                0.77075,                0.81635,                0.49251,                 1.3153,                0.87515,                 1.7692,             0.00028072,             0.00028072,             0.00028072
                     87,                0.59984,                0.42439,                 1.0838,                0.94114,                0.75602,                 0.8138,                0.51114,                 1.2956,                  0.872,                  1.733,             0.00026422,             0.00026422,             0.00026422
                     88,                0.61176,                 0.4385,                 1.0826,                 0.8956,                0.76688,                0.84725,                0.52601,                 1.2907,                0.86299,                 1.7143,             0.00024772,             0.00024772,             0.00024772
                     89,                0.61667,                0.42913,                 1.0684,                0.91952,                0.79995,                0.84763,                0.51931,                 1.2798,                0.84138,                 1.7366,             0.00023121,             0.00023121,             0.00023121
                     90,                0.60727,                0.42478,                  1.064,                0.90134,                0.80173,                0.85366,                0.52191,                 1.2752,                0.82784,                 1.7147,             0.00021471,             0.00021471,             0.00021471
                     91,                0.54547,                0.39604,                  1.048,                0.90824,                0.79465,                0.83644,                    0.5,                 1.3237,                 0.8465,                 1.7821,             0.00019821,             0.00019821,             0.00019821
                     92,                0.53018,                0.36412,                 1.0229,                0.91482,                0.79908,                0.85114,                0.51315,                 1.2672,                0.80818,                 1.7147,              0.0001817,              0.0001817,              0.0001817
                     93,                0.50873,                0.35378,                 1.0099,                0.93123,                0.76381,                0.84809,                0.50884,                 1.2991,                0.82807,                 1.7341,              0.0001652,              0.0001652,              0.0001652
                     94,                 0.5063,                0.34854,                 1.0037,                0.93738,                0.76647,                0.84547,                0.51076,                 1.2614,                0.79278,                 1.6889,              0.0001487,              0.0001487,              0.0001487
                     95,                0.48996,                0.33719,                 1.0139,                0.93731,                0.76647,                0.83873,                0.51878,                   1.27,                0.77774,                 1.7173,             0.00013219,             0.00013219,             0.00013219
                     96,                0.48104,                0.33155,                0.99993,                0.88961,                0.79969,                0.85795,                 0.5298,                 1.2519,                0.76156,                 1.7074,             0.00011569,             0.00011569,             0.00011569
                     97,                0.48674,                  0.327,                 1.0039,                0.90614,                0.80665,                 0.8557,                0.52073,                 1.2523,                0.80644,                 1.7079,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     98,                0.47511,                0.32158,                0.98727,                0.89302,                0.79578,                0.85311,                0.52171,                 1.2535,                0.81651,                 1.7162,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     99,                0.47266,                0.32013,                0.98473,                0.92477,                0.78236,                0.85207,                0.52436,                 1.2652,                0.81332,                 1.7398,              6.618e-05,              6.618e-05,              6.618e-05
                    100,                0.45912,                0.31082,                0.97627,                0.89157,                0.81122,                 0.8537,                0.52087,                 1.2559,                0.80699,                 1.7272,             4.9677e-05,             4.9677e-05,             4.9677e-05
