                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.54757,                0.45295,                 1.0565,                 0.6889,                 0.5752,                0.61691,                 0.3477,                 1.6222,                 1.4765,                 2.0586,              0.0011224,              0.0011224,              0.0011224
                     36,                 0.5335,                0.44186,                 1.0513,                0.74197,                0.64552,                0.67185,                0.37263,                 1.6046,                  1.266,                  1.967,              0.0011059,              0.0011059,              0.0011059
                     37,                 0.5508,                0.45678,                 1.0528,                0.74845,                0.60803,                0.62021,                0.34226,                 1.6493,                  1.438,                 2.0301,              0.0010894,              0.0010894,              0.0010894
                     38,                0.55033,                0.44954,                  1.049,                0.72819,                0.64113,                0.64976,                0.36598,                 1.6005,                 1.3544,                 2.0473,              0.0010729,              0.0010729,              0.0010729
                     39,                0.53594,                0.44174,                 1.0392,                 0.6087,                0.62002,                0.59332,                0.30607,                 1.6893,                 1.5676,                 2.0939,              0.0010564,              0.0010564,              0.0010564
                     40,                0.53035,                0.43348,                 1.0417,                0.70131,                0.63854,                0.60048,                0.32264,                 1.7045,                 1.5245,                 2.1764,              0.0010399,              0.0010399,              0.0010399
                     41,                  0.525,                0.41804,                 1.0266,                0.73899,                0.69331,                0.66507,                0.34998,                 1.6417,                 1.2566,                 2.0162,              0.0010234,              0.0010234,              0.0010234
                     42,                0.52146,                0.42215,                 1.0321,                0.80429,                 0.6145,                0.65999,                0.37828,                 1.5035,                 1.2179,                   1.85,              0.0010069,              0.0010069,              0.0010069
                     43,                0.51749,                0.41706,                 1.0317,                0.73661,                0.57094,                0.65237,                0.36554,                 1.5516,                 1.3372,                 1.9875,             0.00099036,             0.00099036,             0.00099036
                     44,                0.50212,                0.41272,                 1.0281,                0.71078,                0.54956,                0.60362,                0.34998,                 1.6647,                 1.5791,                 2.0683,             0.00097386,             0.00097386,             0.00097386
                     45,                0.49062,                0.39474,                 1.0211,                0.81451,                0.61228,                0.66117,                0.35472,                 1.6537,                  1.279,                 2.0345,             0.00095736,             0.00095736,             0.00095736
                     46,                0.49278,                0.39966,                 1.0279,                 0.8009,                0.61143,                 0.6686,                0.38959,                 1.5036,                  1.285,                 1.8977,             0.00094085,             0.00094085,             0.00094085
                     47,                0.49369,                0.38957,                  1.008,                0.76272,                0.66818,                0.69685,                0.38822,                 1.5736,                 1.2178,                 1.9908,             0.00092435,             0.00092435,             0.00092435
                     48,                0.48105,                0.38619,                 1.0142,                0.75115,                0.68207,                 0.6872,                0.39264,                 1.6403,                 1.2375,                 2.0447,             0.00090785,             0.00090785,             0.00090785
                     49,                0.49975,                0.39519,                 1.0274,                0.76101,                0.62775,                0.64074,                0.36006,                 1.5788,                 1.3205,                 1.9562,             0.00089134,             0.00089134,             0.00089134
                     50,                0.49247,                 0.3854,                 1.0124,                0.76053,                0.62396,                0.66353,                0.38356,                 1.5618,                 1.2412,                 1.9816,             0.00087484,             0.00087484,             0.00087484
                     51,                 0.4685,                 0.3616,                 1.0041,                0.70623,                0.64518,                0.66544,                0.37756,                 1.5429,                 1.1652,                 1.9213,             0.00085834,             0.00085834,             0.00085834
                     52,                0.46577,                0.36044,                0.98923,                0.73756,                0.70274,                0.70327,                0.41551,                 1.5355,                 1.1267,                 1.9183,             0.00084184,             0.00084184,             0.00084184
                     53,                0.48253,                0.37235,                 1.0068,                 0.7686,                0.67113,                0.69862,                0.41201,                 1.5269,                 1.1557,                 1.8684,             0.00082533,             0.00082533,             0.00082533
                     54,                0.47044,                0.36551,                   1.01,                0.77328,                  0.678,                0.68349,                0.39738,                 1.5499,                 1.2445,                 1.8781,             0.00080883,             0.00080883,             0.00080883
                     55,                0.45489,                 0.3545,                0.98378,                0.77012,                0.63469,                0.67046,                0.38942,                 1.5318,                 1.3044,                  1.951,             0.00079233,             0.00079233,             0.00079233
                     56,                 0.4669,                0.35485,                 1.0096,                0.83846,                0.60249,                0.65358,                0.38695,                 1.5132,                 1.3035,                 1.8912,             0.00077582,             0.00077582,             0.00077582
                     57,                0.47167,                0.36061,                0.99711,                0.78355,                0.56917,                0.61284,                0.34143,                 1.5426,                 1.3293,                 1.9732,             0.00075932,             0.00075932,             0.00075932
                     58,                0.44961,                0.35474,                0.99851,                0.74922,                0.65911,                0.68912,                0.40273,                 1.5591,                 1.3154,                 1.9024,             0.00074282,             0.00074282,             0.00074282
                     59,                0.46027,                0.35321,                0.98916,                0.76875,                0.56928,                 0.6342,                0.35544,                 1.6095,                 1.3055,                 2.0218,             0.00072631,             0.00072631,             0.00072631
                     60,                0.46171,                0.35618,                 1.0047,                0.73606,                0.68893,                0.69223,                0.42328,                 1.4555,                 1.1845,                 1.8169,             0.00070981,             0.00070981,             0.00070981
                     61,                 0.4387,                0.33889,                0.98349,                0.79757,                0.59846,                0.64731,                0.37943,                 1.5703,                 1.3419,                  1.988,             0.00069331,             0.00069331,             0.00069331
                     62,                0.45112,                0.34854,                0.98906,                0.75835,                0.63738,                0.65238,                0.41204,                 1.4617,                  1.178,                 1.8656,              0.0006768,              0.0006768,              0.0006768
                     63,                0.44171,                0.34994,                 0.9831,                 0.7922,                 0.6599,                0.69891,                0.41061,                 1.4606,                  1.194,                 1.8659,              0.0006603,              0.0006603,              0.0006603
                     64,                0.43637,                0.34128,                0.98582,                0.75445,                0.70429,                0.70901,                0.44121,                 1.3643,                 1.1042,                 1.7913,              0.0006438,              0.0006438,              0.0006438
                     65,                0.43923,                 0.3404,                0.99506,                0.75351,                0.67591,                0.69646,                0.43112,                 1.4133,                 1.1255,                 1.8225,             0.00062729,             0.00062729,             0.00062729
                     66,                0.42714,                0.32884,                0.98633,                0.68283,                0.69627,                0.64871,                0.36639,                 1.6256,                 1.2882,                 1.9808,             0.00061079,             0.00061079,             0.00061079
                     67,                0.44036,                0.32903,                0.99443,                0.76516,                0.65593,                0.66022,                0.40452,                 1.4508,                 1.1539,                 1.8561,             0.00059429,             0.00059429,             0.00059429
                     68,                0.43441,                0.32695,                0.98871,                0.82918,                0.61747,                0.68481,                0.42626,                 1.4533,                 1.0854,                  1.844,             0.00057778,             0.00057778,             0.00057778
                     69,                0.41943,                0.32101,                0.97764,                0.75705,                0.66109,                0.67796,                0.42559,                 1.3993,                 1.1803,                 1.7669,             0.00056128,             0.00056128,             0.00056128
                     70,                0.41371,                0.31545,                0.96517,                0.79301,                0.69672,                0.71869,                0.41899,                 1.4497,                  1.224,                 1.8406,             0.00054478,             0.00054478,             0.00054478
                     71,                0.42669,                0.32987,                0.98411,                0.76834,                0.69138,                0.70013,                0.42796,                 1.4268,                 1.1575,                 1.7923,             0.00052827,             0.00052827,             0.00052827
                     72,                0.41431,                0.32074,                0.97187,                0.76013,                0.67784,                0.67749,                0.40128,                 1.4305,                 1.2187,                  1.821,             0.00051177,             0.00051177,             0.00051177
                     73,                0.43307,                0.32395,                0.98138,                0.71741,                0.68893,                0.67319,                0.38858,                 1.4778,                 1.3321,                 1.8944,             0.00049527,             0.00049527,             0.00049527
                     74,                0.41362,                0.31768,                0.97405,                0.84007,                0.62796,                0.68833,                0.42235,                 1.3861,                 1.2263,                 1.8307,             0.00047876,             0.00047876,             0.00047876
                     75,                0.40832,                0.30336,                0.97065,                0.75472,                0.67374,                0.66593,                0.40657,                 1.4022,                 1.2197,                 1.8432,             0.00046226,             0.00046226,             0.00046226
                     76,                0.41475,                 0.3116,                0.97613,                0.74853,                0.65964,                0.69527,                0.42686,                 1.3343,                 1.1991,                 1.7536,             0.00044576,             0.00044576,             0.00044576
                     77,                0.42317,                0.30995,                0.97786,                0.79563,                0.59161,                0.65268,                0.40346,                 1.3675,                 1.3432,                 1.7745,             0.00042925,             0.00042925,             0.00042925
                     78,                0.40448,                0.31699,                0.98154,                 0.7748,                 0.6599,                0.67749,                  0.426,                 1.3583,                 1.3229,                 1.8267,             0.00041275,             0.00041275,             0.00041275
                     79,                0.40454,                 0.2968,                0.97043,                0.74368,                0.66617,                0.67896,                0.41926,                 1.3651,                 1.2519,                 1.8132,             0.00039625,             0.00039625,             0.00039625
                     80,                0.39213,                0.29128,                0.96213,                0.78566,                0.64672,                0.69323,                0.43053,                  1.385,                  1.232,                 1.7567,             0.00037974,             0.00037974,             0.00037974
                     81,                0.39145,                 0.2904,                0.96507,                0.76044,                0.66016,                0.67124,                 0.4207,                 1.4112,                 1.2497,                 1.7993,             0.00036324,             0.00036324,             0.00036324
                     82,                 0.3986,                0.30345,                0.96614,                  0.755,                0.64333,                0.68201,                0.42647,                 1.4197,                 1.2942,                 1.8237,             0.00034674,             0.00034674,             0.00034674
                     83,                0.38971,                0.29328,                0.96315,                0.72084,                0.66229,                0.65623,                0.40839,                 1.4651,                  1.232,                 1.9113,             0.00033023,             0.00033023,             0.00033023
                     84,                0.39195,                0.30713,                0.96651,                0.80047,                0.58017,                 0.6702,                0.40095,                 1.4391,                 1.2321,                   1.85,             0.00031373,             0.00031373,             0.00031373
                     85,                0.38662,                0.29874,                0.95127,                0.80459,                0.63796,                0.70695,                0.42703,                 1.4205,                 1.1677,                 1.8663,             0.00029723,             0.00029723,             0.00029723
                     86,                0.38668,                0.28888,                0.96325,                0.78782,                 0.6949,                0.74108,                0.45904,                 1.4092,                 1.1462,                 1.8005,             0.00028072,             0.00028072,             0.00028072
                     87,                0.36424,                0.27847,                0.95632,                0.79667,                0.65278,                0.72748,                0.45375,                 1.4135,                 1.1441,                 1.8177,             0.00026422,             0.00026422,             0.00026422
                     88,                0.37384,                0.27497,                0.96454,                   0.85,                0.66743,                0.72344,                0.45504,                 1.3662,                 1.0747,                 1.7682,             0.00024772,             0.00024772,             0.00024772
                     89,                0.37921,                0.28378,                0.95811,                0.76151,                0.70474,                0.71974,                0.45688,                 1.3453,                 1.1469,                 1.7537,             0.00023121,             0.00023121,             0.00023121
                     90,                0.37215,                0.27278,                0.94903,                0.77113,                 0.6988,                0.70677,                0.44417,                 1.3745,                 1.1654,                 1.7778,             0.00021471,             0.00021471,             0.00021471
